%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1624163922514910083,2,1624163922514473915,0.0006669408790003217,-0.0007763327525935892,-0.0001855491949527277,0.0,0.0,0.0,1.0
1624163922514910083,2,1624163922514473915,0.0006669408790003217,-0.0007763327525935892,-0.0001855491949527277,0.0,0.0,0.0,1.0
1624163922565229904,3,1624163922564599037,0.0003833787889107043,-0.0009620899209039635,-0.00015101103010550787,0.0,0.0,0.0,1.0
1624163922565229904,3,1624163922564599037,0.0003833787889107043,-0.0009620899209039635,-0.00015101103010550787,0.0,0.0,0.0,1.0
1624163922617464010,4,1624163922616959095,0.000716339082828199,-0.00042993470833607716,-0.00011660849691708108,0.0,0.0,0.0,1.0
1624163922617464010,4,1624163922616959095,0.000716339082828199,-0.00042993470833607716,-0.00011660849691708108,0.0,0.0,0.0,1.0
1624163922667047969,5,1624163922666551113,0.00040569664565737185,-0.000571450534835094,0.00029963215577311075,0.0,0.0,0.0,1.0
1624163922667047969,5,1624163922666551113,0.00040569664565737185,-0.000571450534835094,0.00029963215577311075,0.0,0.0,0.0,1.0
1624163922711242762,6,1624163922710787057,0.0002302477196280961,-0.00043286743812132045,4.290013546892624e-05,0.0,0.0,0.0,1.0
1624163922711242762,6,1624163922710787057,0.0002302477196280961,-0.00043286743812132045,4.290013546892624e-05,0.0,0.0,0.0,1.0
1624163922764486298,7,1624163922764203071,0.00020847185282946157,1.5785155937919626e-06,-0.00013899587460386442,0.0,0.0,0.0,1.0
1624163922764486298,7,1624163922764203071,0.00020847185282946157,1.5785155937919626e-06,-0.00013899587460386442,0.0,0.0,0.0,1.0
1624163922815310836,8,1624163922814834117,-0.00012683953127634595,-0.00037996496439518523,-0.0001520024109780138,0.0,0.0,0.0,1.0
1624163922815310836,8,1624163922814834117,-0.00012683953127634595,-0.00037996496439518523,-0.0001520024109780138,0.0,0.0,0.0,1.0
1624163922869010034,9,1624163922868786096,0.00018418728632241255,0.0002617216305225156,-6.937084496172474e-05,0.0,0.0,0.0,1.0
1624163922869010034,9,1624163922868786096,0.00018418728632241255,0.0002617216305225156,-6.937084496172474e-05,0.0,0.0,0.0,1.0
1624163922915066595,10,1624163922914820909,0.00023383311395264172,0.00041426647544540174,3.804084271763486e-05,0.0,0.0,0.0,1.0
1624163922915066595,10,1624163922914820909,0.00023383311395264172,0.00041426647544540174,3.804084271763486e-05,0.0,0.0,0.0,1.0
1624163922965289665,11,1624163922965030908,-0.0001119221230965195,-8.706516473466763e-05,-6.34687859637495e-05,0.0,0.0,0.0,1.0
1624163922965289665,11,1624163922965030908,-0.0001119221230965195,-8.706516473466763e-05,-6.34687859637495e-05,0.0,0.0,0.0,1.0
1624163923014507606,12,1624163923014249086,1.5358586779257166e-05,-0.00020741273124258441,-0.00016226160947852009,0.0,0.0,0.0,1.0
1624163923014507606,12,1624163923014249086,1.5358586779257166e-05,-0.00020741273124258441,-0.00016226160947852009,0.0,0.0,0.0,1.0
1624163923067448715,13,1624163923066991090,0.00027330433931638254,-5.7527932312950725e-05,-0.00018792170121528784,0.0,0.0,0.0,1.0
1624163923067448715,13,1624163923066991090,0.00027330433931638254,-5.7527932312950725e-05,-0.00018792170121528784,0.0,0.0,0.0,1.0
1624163923115141627,14,1624163923114702939,0.0002872924706025515,-5.341487667465117e-05,-0.00017005596019004088,0.0,0.0,0.0,1.0
1624163923115141627,14,1624163923114702939,0.0002872924706025515,-5.341487667465117e-05,-0.00017005596019004088,0.0,0.0,0.0,1.0
1624163923166628978,15,1624163923166126012,0.0003907023472038418,-0.00024248336308119178,-0.00020878403780599797,0.0,0.0,0.0,1.0
1624163923166628978,15,1624163923166126012,0.0003907023472038418,-0.00024248336308119178,-0.00020878403780599797,0.0,0.0,0.0,1.0
1624163923213662304,16,1624163923213171958,0.000496817455996279,-0.0001322191305916931,5.716909943132009e-05,0.0,0.0,0.0,1.0
1624163923213662304,16,1624163923213171958,0.000496817455996279,-0.0001322191305916931,5.716909943132009e-05,0.0,0.0,0.0,1.0
1624163923267273337,17,1624163923266860961,0.00043584240484051406,-0.00020165759451629128,5.4885481187483265e-05,0.0,0.0,0.0,1.0
1624163923267273337,17,1624163923266860961,0.00043584240484051406,-0.00020165759451629128,5.4885481187483265e-05,0.0,0.0,0.0,1.0
1624163923313708562,18,1624163923313101053,2.8854922220489243e-06,-0.00022949112781134318,-0.0003976224451314181,0.0,0.0,0.0,1.0
1624163923313708562,18,1624163923313101053,2.8854922220489243e-06,-0.00022949112781134318,-0.0003976224451314181,0.0,0.0,0.0,1.0
1624163923366172939,19,1624163923365758895,5.867374125045899e-05,-6.623178069276037e-05,-0.00029544276059212393,0.0,0.0,0.0,1.0
1624163923366172939,19,1624163923365758895,5.867374125045899e-05,-6.623178069276037e-05,-0.00029544276059212393,0.0,0.0,0.0,1.0
1624163923419189204,20,1624163923418735027,-4.9083532985605416e-05,-0.0003265858015311096,-9.747798480574943e-05,0.0,0.0,0.0,1.0
1624163923419189204,20,1624163923418735027,-4.9083532985605416e-05,-0.0003265858015311096,-9.747798480574943e-05,0.0,0.0,0.0,1.0
1624163923467307635,21,1624163923466823101,0.00010671034851839067,-4.7257283085855306e-05,-0.00024120817050743426,0.0,0.0,0.0,1.0
1624163923467307635,21,1624163923466823101,0.00010671034851839067,-4.7257283085855306e-05,-0.00024120817050743426,0.0,0.0,0.0,1.0
1624163923513133708,22,1624163923512559890,4.531018362285977e-05,-0.00023153938559516973,0.00017077794188935513,0.0,0.0,0.0,1.0
1624163923513133708,22,1624163923512559890,4.531018362285977e-05,-0.00023153938559516973,0.00017077794188935513,0.0,0.0,0.0,1.0
