%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1609055161772554177,1408,1609055161771800994,-0.0002129980446241575,0.0004433511029873216,0.005751943946390448,0.0,0.0,0.0,1.0
1609055161826162787,1409,1609055161825618982,-0.00010110899754067759,0.000579927656517043,0.005777830177680521,0.0,0.0,0.0,1.0
1609055161871379571,1410,1609055161870771884,-0.00026571710504086354,0.0006243101361391723,0.00562776836155976,0.0,0.0,0.0,1.0
1609055161926078909,1411,1609055161925839900,-0.00010111775736731943,0.0005990695540134539,0.005960174512647853,0.0,0.0,0.0,1.0
1609055161972926941,1412,1609055161972537040,-0.0003821438551590006,0.0004549137912803758,0.007282603686273426,0.0,0.0,0.0,1.0
1609055162027148556,1413,1609055162026913881,-0.0005442128892276799,0.0004952641200404173,0.008078734390799092,0.0,0.0,0.0,1.0
1609055162071707886,1414,1609055162071383953,-0.0007278943081772127,0.000603957126806165,0.008589853001718772,0.0,0.0,0.0,1.0
1609055162126426798,1415,1609055162126074075,-0.0007762813814196079,0.000626756141791418,0.008930041065521088,0.0,0.0,0.0,1.0
1609055162176279237,1416,1609055162175967931,-0.0005187374547865886,0.00044038374360155785,0.00749114636348569,0.0,0.0,0.0,1.0
1609055162224763493,1417,1609055162223965883,-0.00022605309579759592,0.0006630589462233161,0.006887013768967165,0.0,0.0,0.0,1.0
1609055162274457847,1418,1609055162273426055,-0.0005189047226821231,0.0005085358413481345,0.006158862084284955,0.0,0.0,0.0,1.0
1609055162327322863,1419,1609055162325767040,-0.0001859060040310112,0.0006003374937293415,0.006187580805013582,0.0,0.0,0.0,1.0
1609055162375091646,1420,1609055162374504089,-0.00043318089642241375,0.0008143082386382616,0.007863038631054309,0.0,0.0,0.0,1.0
1609055162426938216,1421,1609055162426486015,-0.0008387086481498329,0.0011558044787705057,0.011156584444931283,0.0,0.0,0.0,1.0
1609055162473420953,1422,1609055162472940921,-0.0005892663636934969,0.0011969667231923609,0.010914973223302482,0.0,0.0,0.0,1.0
