%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1609046839925351162,579,1609046839924956989,-0.00017258162194266902,-7.856946255380137e-05,0.0002775103100578491,0.0,0.0,0.0,1.0
1609046839974326522,580,1609046839973895025,0.00018462763580018304,-5.753608564695867e-05,0.00028240476956042926,0.0,0.0,0.0,1.0
1609046840023148053,581,1609046840022637081,8.699138519219218e-05,-0.00015263847290469812,0.00018718668293438157,0.0,0.0,0.0,1.0
1609046840072981736,582,1609046840072735023,0.00016057376883082952,-0.00017672104714172576,0.00025568702835343515,0.0,0.0,0.0,1.0
1609046840121933921,583,1609046840121411037,0.00010878687876925142,-8.171808536161507e-05,0.00018899502039815275,0.0,0.0,0.0,1.0
1609046840175005923,584,1609046840174370002,0.00016318254103353524,-4.686982227752878e-05,0.00010762074342096639,0.0,0.0,0.0,1.0
1609046840223941080,585,1609046840223540973,0.00012270791543755877,-5.586812622304649e-05,0.0001783996908883978,0.0,0.0,0.0,1.0
1609046840270970550,586,1609046840270759057,0.00023312203582648294,-0.00012113569412086633,0.0001526595460692448,0.0,0.0,0.0,1.0
1609046840323973277,587,1609046840323651027,0.0001584624880237584,-5.1216776062901204e-05,0.00011388235546405667,0.0,0.0,0.0,1.0
1609046840371434522,588,1609046840371103954,0.000192014441729782,8.020723688773046e-06,8.649443354613595e-05,0.0,0.0,0.0,1.0
1609046840422718102,589,1609046840422040891,-4.96929377646893e-07,-3.104049928204233e-05,0.00020379174133822175,0.0,0.0,0.0,1.0
1609046840474248356,590,1609046840473989915,0.00014920668212781152,-0.0002218564736029549,2.821084653170658e-05,0.0,0.0,0.0,1.0
1609046840522659861,591,1609046840522263002,5.5615970047995233e-05,-0.0001590335524017661,0.00024240472293968196,0.0,0.0,0.0,1.0
1609046840572474443,592,1609046840572076034,-6.093758162251106e-05,-0.00014427986361198464,0.00024918560568742976,0.0,0.0,0.0,1.0
1609046840623342432,593,1609046840622775983,9.94168016781316e-05,-0.00033661320389910543,0.00027424291986832827,0.0,0.0,0.0,1.0
1609046840673073339,594,1609046840672587108,0.0001403427390087586,-0.00020277910641830488,0.00027803901228651284,0.0,0.0,0.0,1.0
1609046840726350441,595,1609046840724960994,1.80432530321184e-05,-0.00017496535110161915,8.191921807032543e-05,0.0,0.0,0.0,1.0
1609046840770953087,596,1609046840770633888,3.799076372601462e-05,-0.00017005257263136286,4.732536135421128e-05,0.0,0.0,0.0,1.0
1609046840822374642,597,1609046840822104883,1.0833969351864425e-05,-0.00033529148561939337,0.0002202374628978987,0.0,0.0,0.0,1.0
1609046840871098692,598,1609046840870809984,3.8058039464772264e-05,-0.00015714300187141816,5.4998610448109275e-05,0.0,0.0,0.0,1.0
1609046840923226451,599,1609046840922810983,8.472402299730675e-05,-0.00018873372494709884,0.00016964741900693525,0.0,0.0,0.0,1.0
1609046840974450552,600,1609046840974035930,0.000142001503402156,-4.246321717182866e-05,0.0001501681876554528,0.0,0.0,0.0,1.0
1609046841020866262,601,1609046841020522069,0.0001394921203292654,-4.207201523342974e-05,0.0001551298573012616,0.0,0.0,0.0,1.0
1609046841072603301,602,1609046841072194051,0.0002167922246982812,-8.518891568343179e-05,0.00020512871243205666,0.0,0.0,0.0,1.0
1609046841123722264,603,1609046841123330068,0.000167517966442432,-0.0002256705095433631,-8.574313264730904e-06,0.0,0.0,0.0,1.0
1609046841173800122,604,1609046841173305940,6.830604795027284e-05,-0.00020682228655388712,0.00018963434692764736,0.0,0.0,0.0,1.0
1609046841223316030,605,1609046841223003101,7.029362594579425e-05,-0.00018729256560945373,0.00019769149532322672,0.0,0.0,0.0,1.0
1609046841272604741,606,1609046841271548938,6.388664358070173e-05,-0.00018214953849238213,0.00021286369121575888,0.0,0.0,0.0,1.0
1609046841322918454,607,1609046841322617959,5.986674990410279e-05,-0.00018148021123920444,0.0002208378301826741,0.0,0.0,0.0,1.0
1609046841377098214,608,1609046841376768064,-2.3621181853172857e-05,-0.0001279038450583414,0.00018881054143093934,0.0,0.0,0.0,1.0
1609046841429605242,609,1609046841428889942,-2.9193102388802572e-05,-0.00013010358910747755,0.00019797375959385022,0.0,0.0,0.0,1.0
1609046841476734563,610,1609046841476072978,-5.1761414745499223e-05,-0.0001234298440575543,0.00046611812360453087,0.0,0.0,0.0,1.0
1609046841522281567,611,1609046841521974039,4.341078306424606e-05,-0.0002315982289573526,0.0004431573005074796,0.0,0.0,0.0,1.0
1609046841571880816,612,1609046841571499061,-0.00014894612241533878,-0.0002707757238020747,0.0003384840955309443,0.0,0.0,0.0,1.0
1609046841624421710,613,1609046841623732995,-0.0001346664134551645,-0.0002587588683908848,0.0003188546439147899,0.0,0.0,0.0,1.0
1609046841671685499,614,1609046841671352100,-7.00801378172855e-06,-0.00015820906978802896,0.00036082890621536023,0.0,0.0,0.0,1.0
1609046841723001011,615,1609046841722408962,-5.7766116739799145e-05,-0.00028186877699099,0.00038169509213403785,0.0,0.0,0.0,1.0
1609046841773493176,616,1609046841772855949,5.256837529898917e-05,-0.00017449794293256105,0.00023879988999553348,0.0,0.0,0.0,1.0
1609046841822652397,617,1609046841822185945,-3.526787798691089e-05,-0.00014227186833259964,0.00020206084970908478,0.0,0.0,0.0,1.0
1609046841873146612,618,1609046841872827959,-6.457404446891246e-05,-0.00014450768656182333,0.0002558957054770161,0.0,0.0,0.0,1.0
1609046841922750588,619,1609046841922381114,-9.53697832883904e-06,-6.156890935216097e-05,0.0002023691437020858,0.0,0.0,0.0,1.0
1609046841972967417,620,1609046841972078037,0.00016704385975785385,-3.7467330733065296e-05,0.00010603077120840965,0.0,0.0,0.0,1.0
1609046842022219854,621,1609046842021949958,0.00013648371355756694,-0.00012589439397636681,0.00011014879683735046,0.0,0.0,0.0,1.0
1609046842070504863,622,1609046842070270013,7.350860673582815e-05,-0.00010205668790241873,0.0002431375140901082,0.0,0.0,0.0,1.0
1609046842123671010,623,1609046842123321008,1.2140013083694612e-07,-4.700213306918499e-05,0.00019298316346016975,0.0,0.0,0.0,1.0
1609046842174544217,624,1609046842174127054,9.77838481936999e-05,-4.595844412591532e-06,0.0002563127300145851,0.0,0.0,0.0,1.0
