%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1623492389854913600,609,1623492389854409027,2.0139139905950287e-05,0.0003243979685976228,-0.00025231711195772277,0.0,0.0,0.0,1.0
1623492389900786633,610,1623492389900181102,-6.557814549523755e-05,0.0003323991461456899,-0.00030888218302038695,0.0,0.0,0.0,1.0
1623492389958841216,611,1623492389958425092,-1.877931299532065e-05,0.00027418924287303525,-0.00035248560828904374,0.0,0.0,0.0,1.0
1623492390006034672,612,1623492390005612897,-6.301767825789284e-05,0.0002747706096215552,-0.0002994672102971663,0.0,0.0,0.0,1.0
1623492390056322961,613,1623492390055882024,-4.940183566759515e-05,0.00013665288361153216,-0.0002858863377568355,0.0,0.0,0.0,1.0
1623492390102131866,614,1623492390101578998,6.904823658260284e-05,0.0002573885590209102,-0.0002965481638952383,0.0,0.0,0.0,1.0
1623492390155863385,615,1623492390155156898,0.00014424635969589872,0.0002778089208277379,-0.00023350652462994503,0.0,0.0,0.0,1.0
1623492390205755062,616,1623492390204589891,9.647141814639326e-05,0.00019917845168038184,-0.00015906998635983882,0.0,0.0,0.0,1.0
1623492390256285913,617,1623492390254583883,7.374690403594286e-05,0.0002478226404036832,-0.0003001192968952182,0.0,0.0,0.0,1.0
1623492390305598168,618,1623492390304983901,-2.2874179421705776e-05,0.0001779271707391672,-0.0003267011737904113,0.0,0.0,0.0,1.0
1623492390356127389,619,1623492390355499076,-3.7670710298698395e-05,0.00021375297183112707,-0.00031669130196121387,0.0,0.0,0.0,1.0
1623492390404676212,620,1623492390403874921,6.879794659653271e-05,0.0003521947805893433,-0.00015899194844593012,0.0,0.0,0.0,1.0
1623492390454861069,621,1623492390454408931,4.106207052245736e-05,0.00024335711759704282,-0.00025988655723097054,0.0,0.0,0.0,1.0
1623492390502190677,622,1623492390501747894,2.7990290163870668e-05,0.00013714935391817562,-0.00022116171609809498,0.0,0.0,0.0,1.0
1623492390557330311,623,1623492390556783008,1.6371097899536835e-06,0.00028251920195998537,-0.0002210129627826518,0.0,0.0,0.0,1.0
1623492390604537355,624,1623492390604097890,-3.7750626916022156e-05,0.00017742677800924866,-0.00030872134426829234,0.0,0.0,0.0,1.0
1623492390656079440,625,1623492390655604887,2.207733132308931e-05,0.00018551783853126835,-0.00022454273447891637,0.0,0.0,0.0,1.0
1623492390702430686,626,1623492390701783943,0.00012672345110331662,0.00020678455041434063,-0.00019706108666639466,0.0,0.0,0.0,1.0
1623492390782410545,627,1623492390781673955,7.276999940586393e-05,0.00024511335163879266,-0.0002983584812739082,0.0,0.0,0.0,1.0
1623492390823458816,628,1623492390822830009,-2.4926289370341692e-05,0.00022255524299907847,-0.00033390935054455895,0.0,0.0,0.0,1.0
1623492390865426828,629,1623492390864847946,-5.649666218232596e-05,0.00017483576368704234,-0.00028563968497508085,0.0,0.0,0.0,1.0
1623492390907785128,630,1623492390907193946,2.5325357455585618e-05,0.00025390792211510416,-0.0002432686472388923,0.0,0.0,0.0,1.0
1623492390954793011,631,1623492390954160022,1.2684398370765848e-05,0.00021497192165043089,-0.00021964318243306025,0.0,0.0,0.0,1.0
1623492391033173282,632,1623492391032713937,-9.380697269989469e-05,0.0004687006800168092,-0.00014670685117579296,0.0,0.0,0.0,1.0
1623492391115386175,633,1623492391114855098,-8.659718628223345e-05,0.0003786927644569005,-0.00029366540926645257,0.0,0.0,0.0,1.0
1623492391163512275,634,1623492391162945079,-0.00010634999739522755,0.0004559622448141454,-0.00028668325708025577,0.0,0.0,0.0,1.0
1623492391251934158,635,1623492391251010942,-0.00012825213821088255,0.0004592089310335723,-0.00041888020219715827,0.0,0.0,0.0,1.0
1623492391333575076,636,1623492391332969951,-3.933816446988203e-05,0.00048294158671069454,-0.00021522865490908316,0.0,0.0,0.0,1.0
1623492391372953321,637,1623492391372508096,-5.098827864458144e-05,0.0004677081309409914,-0.00035573631411978113,0.0,0.0,0.0,1.0
1623492391416698818,638,1623492391416136074,6.26309554263571e-05,0.0003710935975504981,-0.00031348434674782766,0.0,0.0,0.0,1.0
1623492391460625912,639,1623492391460027980,-1.7392427480444894e-05,0.0003999956783218295,-0.00022361499812006969,0.0,0.0,0.0,1.0
1623492391506421998,640,1623492391505904006,5.084981921754661e-05,0.0005648079592219801,-0.00018351205361710754,0.0,0.0,0.0,1.0
1623492391586449573,641,1623492391585928964,0.00010853678372768627,0.0004060570860247026,-0.00037620944866745276,0.0,0.0,0.0,1.0
1623492391631226791,642,1623492391630816030,-4.503726086113602e-05,0.0003879147882344114,-0.0005033950243316099,0.0,0.0,0.0,1.0
1623492391676045624,643,1623492391675315904,-8.431271567133081e-05,0.00037228512610454345,-0.0002950209876289023,0.0,0.0,0.0,1.0
1623492391718066631,644,1623492391717619943,2.0315553001637454e-05,0.0003863768240535137,-0.0002659626928362968,0.0,0.0,0.0,1.0
1623492391767117376,645,1623492391766629981,4.219987113174284e-05,0.0004854511356597868,-0.00015592128161046048,0.0,0.0,0.0,1.0
1623492391808967483,646,1623492391808418083,-3.0116490279397112e-05,0.0003852329697338064,-0.0003629343727880041,0.0,0.0,0.0,1.0
1623492391859948127,647,1623492391859526920,-0.00012509905491242534,0.00046510445088188135,-0.0004239458216517278,0.0,0.0,0.0,1.0
1623492391905989850,648,1623492391905426073,8.44990154291736e-06,0.00038753134890612273,-0.0004097627865533582,0.0,0.0,0.0,1.0
1623492391963287512,649,1623492391962766933,-1.5347299950008164e-05,0.00046024935295463365,-0.00023913127895980324,0.0,0.0,0.0,1.0
1623492392011302779,650,1623492392010627079,-0.0001672691614658106,0.00035430938589797734,-0.0003492722737021836,0.0,0.0,0.0,1.0
1623492392063147226,651,1623492392062593984,-6.668985724900267e-05,0.0003843808661940784,-0.00016100801879304072,0.0,0.0,0.0,1.0
1623492392142763266,652,1623492392142278957,-3.1148155130722444e-05,0.00047312967353718705,-0.00022294094201669168,0.0,0.0,0.0,1.0
1623492392186595456,653,1623492392186018037,4.759951843880117e-05,0.00047143637016233697,-0.00015937049629854982,0.0,0.0,0.0,1.0
1623492392227258657,654,1623492392226808118,-4.35486165315524e-05,0.0004767471939430834,-0.0002088279583247754,0.0,0.0,0.0,1.0
1623492392307300487,655,1623492392306508111,4.4621664073929423e-05,0.00040974836588247854,-0.0003002276553516481,0.0,0.0,0.0,1.0
1623492392356677878,656,1623492392355866003,1.3734222648054129e-05,0.0004284949928887727,-0.00026718516937762615,0.0,0.0,0.0,1.0
1623492392404399078,657,1623492392403939056,4.33878728927084e-05,0.0004730937711201477,-0.0003124748714427028,0.0,0.0,0.0,1.0
1623492392455365065,658,1623492392454675006,-9.1500523240029e-05,0.0003735136784825954,-0.0002866523674072141,0.0,0.0,0.0,1.0
1623492392503087844,659,1623492392502759027,0.0001110977757434739,0.00038776078224600496,-0.0002175164480391345,0.0,0.0,0.0,1.0
1623492392556667719,660,1623492392556333112,9.917223451338941e-05,0.0004299402060041757,-0.00021233214527427435,0.0,0.0,0.0,1.0
1623492392605055459,661,1623492392604605007,-0.00010849967179638043,0.00045826314840269333,-0.00028459948526204926,0.0,0.0,0.0,1.0
