%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1624181056398351450,2,1624181056397809887,-0.00037532869009737624,0.00029425147022266174,0.0012767666326176652,0.0,0.0,0.0,1.0
1624181056443481894,3,1624181056443267012,-0.0003986080537288217,0.00029807630119194073,0.0016809891419420353,0.0,0.0,0.0,1.0
1624181056509237585,4,1624181056508620883,-0.0003718424513863283,0.0002906554321953081,0.0016713795067353487,0.0,0.0,0.0,1.0
1624181056549783170,5,1624181056549535895,-0.00014248965840124583,0.00024592837144155055,0.0016620319559059737,0.0,0.0,0.0,1.0
1624181056594301742,6,1624181056594063902,-0.0003908116223101388,0.00028583700373019383,0.0012331496604218728,0.0,0.0,0.0,1.0
1624181056643134549,7,1624181056642870093,-0.00037966322406646213,0.0002895899184522932,0.0012556322616212867,0.0,0.0,0.0,1.0
1624181056694477713,8,1624181056694126988,-0.00027014330771635287,0.00024093382614864822,0.0015515652392927848,0.0,0.0,0.0,1.0
1624181056743731729,9,1624181056743388081,6.040083917469019e-07,0.00011492102191823506,0.0012572018572249988,0.0,0.0,0.0,1.0
1624181056793291204,10,1624181056792839909,2.422006832603074e-05,0.00016008377826892684,0.0014488390771205673,0.0,0.0,0.0,1.0
1624181056849343254,11,1624181056848748112,-0.00020814704657823313,0.0001562975327260574,0.001268289437135195,0.0,0.0,0.0,1.0
1624181056898238873,12,1624181056897622967,-0.0003512970572501217,0.0002780120876195724,0.0012310784468176905,0.0,0.0,0.0,1.0
1624181056945200773,13,1624181056944763089,-0.0003454082993812335,0.00020236524414940504,0.0013485723549955253,0.0,0.0,0.0,1.0
1624181056995944750,14,1624181056995012904,-0.0003926436311303405,0.0003171665670151924,0.0013530847584668493,0.0,0.0,0.0,1.0
1624181057044140482,15,1624181057043601895,-1.5072044107000693e-05,3.2505865647181054e-05,0.001333107109939391,0.0,0.0,0.0,1.0
1624181057093706118,16,1624181057093492890,-0.0003788727606206521,0.0002902436075373771,0.0016647665217419672,0.0,0.0,0.0,1.0
1624181057145060102,17,1624181057144626046,-0.00035016232891393884,0.00048419020288292813,0.0016237477911040799,0.0,0.0,0.0,1.0
1624181057194997956,18,1624181057194759036,1.0246370493405266e-05,0.00027335333322753286,0.0014711698022189523,0.0,0.0,0.0,1.0
1624181057244192267,19,1624181057243385935,1.3898790029998054e-05,0.00021753308851657494,0.0016637969762065552,0.0,0.0,0.0,1.0
1624181057296554532,20,1624181057295402909,1.633001807022083e-05,0.0001207219295338291,0.001696918724267249,0.0,0.0,0.0,1.0
1624181057347507451,21,1624181057347020054,1.9113094140266185e-05,0.00021612790442304686,0.0016620817341390648,0.0,0.0,0.0,1.0
1624181057395661386,22,1624181057394963885,3.073337552450539e-05,0.00021590252151781897,0.0016695059161797587,0.0,0.0,0.0,1.0
1624181057446118399,23,1624181057445480013,4.6410195409407606e-05,0.0003061172277512014,0.00202983140391666,0.0,0.0,0.0,1.0
1624181057495511764,24,1624181057494635010,0.00029481618480531324,0.00022582674375826173,0.0014904153328636482,0.0,0.0,0.0,1.0
1624181057542169862,25,1624181057541976119,-2.8589918201760156e-06,0.00011726705758974276,0.0012638084112026604,0.0,0.0,0.0,1.0
1624181057594370323,26,1624181057594108964,2.4778371425782098e-05,0.000254391371413476,0.0014081631442373066,0.0,0.0,0.0,1.0
1624181057644522412,27,1624181057644200945,-4.377891127660405e-05,0.00032844812471921614,0.0016458134625629839,0.0,0.0,0.0,1.0
