%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1623490931702013376,4373,1623490931701215076,-2.321320835108054e-06,0.000331885941704968,0.00012993056669330372,0.0,0.0,0.0,1.0
1623490931754301415,4374,1623490931753495025,-1.258396355297009e-05,0.0002448769764669123,0.00015546039823988167,0.0,0.0,0.0,1.0
1623490931799941917,4375,1623490931799434947,8.496587270201417e-06,0.0003563268763855376,0.00011186358594983403,0.0,0.0,0.0,1.0
1623490931851533376,4376,1623490931850657033,-0.00012347441361271194,0.00035486001536355616,0.0001228905948593706,0.0,0.0,0.0,1.0
1623490931902967159,4377,1623490931902246999,-4.5272768147697207e-05,0.0002530498669557346,0.00019927132913011292,0.0,0.0,0.0,1.0
1623490931959133034,4378,1623490931958389091,-3.552084444891079e-05,0.0002795787918330461,0.0001823933024240887,0.0,0.0,0.0,1.0
1623490932008674663,4379,1623490932008447933,-4.657945987673884e-05,0.00026732235301096807,0.00019918927768713957,0.0,0.0,0.0,1.0
1623490932059790719,4380,1623490932059510993,-2.457014943502145e-05,0.00031032583763135335,0.0001633148071888968,0.0,0.0,0.0,1.0
1623490932110863841,4381,1623490932110591936,1.6758350056989002e-05,0.0002699252421507481,0.00011187745966623197,0.0,0.0,0.0,1.0
1623490932160361932,4382,1623490932160160112,-0.00012774124797942932,0.00027632454919057636,0.00013907348966313293,0.0,0.0,0.0,1.0
1623490932209978445,4383,1623490932209499883,-2.8103904696763493e-05,0.0002705129375044635,0.00017340082120398392,0.0,0.0,0.0,1.0
1623490932253890551,4384,1623490932253377008,7.781444992360775e-06,0.00035444142065443884,0.00011309339942755514,0.0,0.0,0.0,1.0
1623490932302989420,4385,1623490932302384901,-0.00012477431755542057,0.00032922374168720125,0.00012804552836342964,0.0,0.0,0.0,1.0
1623490932363475709,4386,1623490932362875986,-1.745171152833791e-05,0.00035741257750032673,0.00014735058729087314,0.0,0.0,0.0,1.0
1623490932410909323,4387,1623490932410342979,7.462494295396027e-06,0.00024208517083934566,0.00012830151616327612,0.0,0.0,0.0,1.0
1623490932454762010,4388,1623490932454525995,-9.084491148314555e-05,0.0002876192556868773,8.692594689563293e-05,0.0,0.0,0.0,1.0
1623490932501546606,4389,1623490932501246976,-6.0276998510744306e-05,0.00023976778618362005,0.00022161998613512424,0.0,0.0,0.0,1.0
1623490932552587280,4390,1623490932552341985,-4.288518243811268e-05,0.0002445213145847447,0.0001971140882019995,0.0,0.0,0.0,1.0
1623490932610629095,4391,1623490932610336112,-6.331244571811112e-05,0.00017037530653851718,0.00023491079473103582,0.0,0.0,0.0,1.0
1623490932655565057,4392,1623490932654784011,-4.366511393527617e-05,0.0002449299466888988,0.0001981313034562504,0.0,0.0,0.0,1.0
1623490932701669979,4393,1623490932701134967,5.2663312999357e-06,0.0004394150603275193,0.00010537705291113753,0.0,0.0,0.0,1.0
1623490932758944588,4394,1623490932758282947,5.839929599460447e-05,0.00037751965112420294,4.055653007384308e-05,0.0,0.0,0.0,1.0
1623490932801406890,4395,1623490932800967025,-9.295581912738271e-05,0.0002796177498112229,9.087631908499816e-05,0.0,0.0,0.0,1.0
1623490932851136409,4396,1623490932850718069,-0.00012707774931186577,0.0003375975453536739,0.00013010761639264956,0.0,0.0,0.0,1.0
1623490932902734215,4397,1623490932902152109,-3.545882077560236e-05,0.0003491525204708523,0.0001731621360008262,0.0,0.0,0.0,1.0
1623490932952985582,4398,1623490932952498006,-0.00016351452495655394,0.00044563336280134536,-4.4383227972844e-06,0.0,0.0,0.0,1.0
1623490933001056541,4399,1623490933000640916,-7.782625743857352e-07,0.00044775428341381485,0.00011258072682096554,0.0,0.0,0.0,1.0
1623490933053768520,4400,1623490933053201961,-3.853473776871397e-05,0.0003529572140905657,6.509769328033599e-06,0.0,0.0,0.0,1.0
1623490933103010150,4401,1623490933102413940,1.2892404811282177e-05,0.00031251399343545927,0.00011158712830905415,0.0,0.0,0.0,1.0
1623490933152170422,4402,1623490933151620912,5.289690966492344e-05,0.0003369155879227037,0.0002238249887724919,0.0,0.0,0.0,1.0
1623490933202864070,4403,1623490933202264118,-2.2735251832273207e-05,0.00033335437410642044,-1.2607521540530797e-05,0.0,0.0,0.0,1.0
1623490933255819038,4404,1623490933255003023,-6.731099460921541e-05,0.0002886064751237427,5.448165655508319e-05,0.0,0.0,0.0,1.0
1623490933301900746,4405,1623490933301667976,9.776460751709237e-05,0.0002565144086474902,0.0001727863853275835,0.0,0.0,0.0,1.0
1623490933350853228,4406,1623490933350637006,-7.307013515855942e-05,0.0003486557169480875,5.4495699394863095e-05,0.0,0.0,0.0,1.0
1623490933400763465,4407,1623490933400500106,4.35263928011409e-07,0.00033662615055618517,0.00012552236205465306,0.0,0.0,0.0,1.0
1623490933452492929,4408,1623490933452188062,-9.965558911062544e-05,0.00023917972646358976,0.00010539185081626101,0.0,0.0,0.0,1.0
1623490933503101709,4409,1623490933502368974,-0.00010433935813125572,0.0002657584878988928,0.0001083290903736156,0.0,0.0,0.0,1.0
1623490933552447819,4410,1623490933551919031,-5.425145968729339e-05,0.00034297210038403136,0.00019977900646495073,0.0,0.0,0.0,1.0
1623490933601418035,4411,1623490933600868034,-0.00012266534372429305,0.00019736183196528145,0.00014248437875608033,0.0,0.0,0.0,1.0
1623490933658402957,4412,1623490933657935905,-0.00013171718046578462,0.0003023962979114003,0.00014110553068746867,0.0,0.0,0.0,1.0
1623490933712416186,4413,1623490933711781072,-0.00019976850330749585,0.00022706240508796327,7.407446082652314e-05,0.0,0.0,0.0,1.0
1623490933761835259,4414,1623490933761203098,-0.00012926754448017164,0.0002822442222623067,0.0001403910698911659,0.0,0.0,0.0,1.0
1623490933809781365,4415,1623490933809126901,-4.934381468046922e-05,0.0002832393387279808,0.00020089259403022197,0.0,0.0,0.0,1.0
1623490933860179786,4416,1623490933859535026,1.6995742271319614e-05,0.00024910821093726554,0.00011428812712921399,0.0,0.0,0.0,1.0
1623490933899211795,4417,1623490933898985910,7.33162173673918e-05,0.00032946302565051155,0.00019676677133873,0.0,0.0,0.0,1.0
1623490933952566846,4418,1623490933952299880,-6.722021680616308e-06,0.0002466622389647455,0.00014717662987351332,0.0,0.0,0.0,1.0
1623490934002455505,4419,1623490934002111005,-0.00012033959183099796,0.00034499685273203795,0.00011988268911977684,0.0,0.0,0.0,1.0
1623490934052754625,4420,1623490934052454996,-6.795862691433285e-05,0.00027153974031079997,5.7614498331304276e-05,0.0,0.0,0.0,1.0
1623490934102036303,4421,1623490934101348924,6.194338993736892e-06,0.0003541497193282339,0.00011531100309980502,0.0,0.0,0.0,1.0
1623490934153213160,4422,1623490934152679967,-4.321656660977169e-06,0.00034131130109926744,0.00013143822079797474,0.0,0.0,0.0,1.0
1623490934200531310,4423,1623490934200165081,-0.00011424884974076122,0.0002563104077353273,0.0001231779747854489,0.0,0.0,0.0,1.0
1623490934259361266,4424,1623490934259028959,1.526395794826385e-05,0.0003153055799884896,0.00010796377265620549,0.0,0.0,0.0,1.0
1623490934299723657,4425,1623490934299478101,-0.0001258229497125285,0.00022424863277592522,0.00014328545722008812,0.0,0.0,0.0,1.0
1623490934352757103,4426,1623490934352540063,-0.00013078489564577467,0.00030352213673268125,0.00013967739585751815,0.0,0.0,0.0,1.0
1623490934400582374,4427,1623490934400126028,-6.504670818685554e-05,0.00025160647442135087,5.6236574529577865e-05,0.0,0.0,0.0,1.0
1623490934452907257,4428,1623490934452615070,1.7727262957123457e-05,0.0002678755574834213,0.00011081649687838535,0.0,0.0,0.0,1.0
1623490934502686725,4429,1623490934502270030,2.382840784775908e-05,0.00042354316508408374,8.197581025370937e-05,0.0,0.0,0.0,1.0
1623490934578773574,4430,1623490934578264045,1.007697596833168e-05,0.00034787455206242157,0.00011080464522450484,0.0,0.0,0.0,1.0
1623490934630023094,4431,1623490934629478979,-7.067851402098313e-05,0.00034507561395002995,5.1682379655915156e-05,0.0,0.0,0.0,1.0
1623490934670717610,4432,1623490934669842052,8.331000344696804e-06,0.0003536364114324897,0.00011244462580606296,0.0,0.0,0.0,1.0
1623490934717344973,4433,1623490934717031049,-8.770916610956192e-05,0.00028132126396940293,0.0002538249468884146,0.0,0.0,0.0,1.0
1623490934760031239,4434,1623490934759640979,1.296607206313638e-05,0.0002792122071468839,0.00011586377649308588,0.0,0.0,0.0,1.0
1623490934814949015,4435,1623490934814537096,7.73898352690594e-05,0.0003529406570805804,0.00018808699593364508,0.0,0.0,0.0,1.0
1623490934855411670,4436,1623490934855100917,1.466248181714036e-05,0.000294473447411292,0.00011152820497528637,0.0,0.0,0.0,1.0
1623490934900922518,4437,1623490934900488901,2.908390433731256e-05,0.0003548781010067614,8.378560218602615e-05,0.0,0.0,0.0,1.0
1623490934952459937,4438,1623490934951863098,-0.0002141475074495247,0.00041588547821902466,6.899652240832665e-05,0.0,0.0,0.0,1.0
1623490935002272694,4439,1623490935000908899,-7.764559131828719e-05,0.0003203913045126683,6.449376777339921e-05,0.0,0.0,0.0,1.0
1623490935052952611,4440,1623490935052327919,0.00012271631521798554,0.0004007178015399404,0.00011956881623120807,0.0,0.0,0.0,1.0
1623490935103243545,4441,1623490935102664995,8.716662978258682e-05,0.00036494878418125154,0.00017308392888537583,0.0,0.0,0.0,1.0
1623490935152770466,4442,1623490935152536916,1.9989744032500312e-05,0.00035218476011777966,9.66268262843073e-05,0.0,0.0,0.0,1.0
1623490935200621949,4443,1623490935200387048,-4.95716972181981e-06,0.00035100811192023684,0.0001310361539594851,0.0,0.0,0.0,1.0
1623490935252920204,4444,1623490935252657938,7.213626076918445e-06,0.00039900675096760096,0.0001080148559680083,0.0,0.0,0.0,1.0
1623490935301961999,4445,1623490935301684904,2.395339834038168e-06,0.0004255436017501779,0.00011114259270783577,0.0,0.0,0.0,1.0
1623490935351662756,4446,1623490935351081895,6.988757377257571e-06,0.00035289640254632104,0.00011438493920223891,0.0,0.0,0.0,1.0
1623490935409815797,4447,1623490935409231948,1.0877936119868536e-05,0.00026301266291284264,0.00012086059756910572,0.0,0.0,0.0,1.0
1623490935456644152,4448,1623490935455989885,-7.27939927855914e-05,0.00035134771849243407,5.3762654090405704e-05,0.0,0.0,0.0,1.0
1623490935503506177,4449,1623490935502876091,-2.9481679575837916e-05,0.0002723386928664695,0.00017505264310813118,0.0,0.0,0.0,1.0
1623490935552915996,4450,1623490935552192020,-6.38925630482845e-05,0.00026285891226507374,5.3172562616055075e-05,0.0,0.0,0.0,1.0
1623490935602226931,4451,1623490935601547050,-4.783526856044773e-05,0.0003489278409460894,1.9809957990446492e-05,0.0,0.0,0.0,1.0
1623490935653126145,4452,1623490935652854967,5.054460848441522e-05,0.0003824313268978585,5.069608560859251e-05,0.0,0.0,0.0,1.0
1623490935708842126,4453,1623490935708577919,-1.2569491900649155e-06,0.0004383023576792766,0.00011448044339346097,0.0,0.0,0.0,1.0
1623490935753731269,4454,1623490935753455924,-0.00013968882922199555,0.0004377741325924944,0.0001342556857935051,0.0,0.0,0.0,1.0
