%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1623492988182796571,2,1623492988182362079,-1.7638562894717325e-06,7.37190930522047e-09,2.2507958021833474e-06,0.0,0.0,0.0,1.0
1623492988234138984,3,1623492988233719110,7.496576927223941e-05,2.854830358955951e-05,5.971768811718903e-05,0.0,0.0,0.0,1.0
1623492988285176762,4,1623492988284331083,-7.774499567858584e-05,-2.7934234822168946e-05,-5.6460518010226224e-05,0.0,0.0,0.0,1.0
1623492988333291833,5,1623492988332839012,-1.5105798865988618e-05,3.519364395287994e-05,2.405987650888619e-06,0.0,0.0,0.0,1.0
1623492988380678873,6,1623492988380193948,0.00019496880895530921,7.336467842833372e-05,5.40626261127386e-05,0.0,0.0,0.0,1.0
1623492988433561053,7,1623492988432894945,-1.6467149634991074e-06,-6.494511808341485e-07,2.4164944036897396e-06,0.0,0.0,0.0,1.0
1623492988483413177,8,1623492988482867002,7.544152231275802e-05,2.728209551605687e-05,5.971768811718903e-05,0.0,0.0,0.0,1.0
1623492988535990839,9,1623492988535655021,3.370691047166474e-05,0.0001271851550654901,6.508343790301296e-05,0.0,0.0,0.0,1.0
1623492988583976201,10,1623492988583690881,3.39311941388587e-05,1.5738904494355666e-05,-5.092435822007246e-05,0.0,0.0,0.0,1.0
1623492988632789868,11,1623492988632565975,0.00010156043276765558,3.9270998968277127e-05,2.0578719201580498e-05,0.0,0.0,0.0,1.0
1623492988678671733,12,1623492988678338050,9.75433536041237e-05,3.595667783429235e-05,2.730438191633766e-05,0.0,0.0,0.0,1.0
1623492988731811457,13,1623492988731339931,1.737640741339419e-05,7.978770327099483e-06,-2.6039755930185038e-05,0.0,0.0,0.0,1.0
1623492988782881808,14,1623492988782180070,1.4609068330173614e-05,6.254640652514354e-06,-2.1674963107898293e-05,0.0,0.0,0.0,1.0
1623492988835886927,15,1623492988834875106,5.6898652928794036e-05,1.9004735236194392e-05,-8.184647908393572e-05,0.0,0.0,0.0,1.0
1623492988881377947,16,1623492988880600929,5.6309309456992196e-05,2.6274433707840217e-05,-8.458421660861859e-05,0.0,0.0,0.0,1.0
1623492988933150507,17,1623492988932262897,8.478150311930222e-05,3.726870761511236e-05,4.298485477249869e-05,0.0,0.0,0.0,1.0
1623492988978773994,18,1623492988978084087,5.693705656995007e-05,0.00010961639986817318,4.3830176011283584e-05,0.0,0.0,0.0,1.0
1623492989032841904,19,1623492989032505035,-5.457414317788789e-06,1.16207138489699e-06,6.4169328197749564e-06,0.0,0.0,0.0,1.0
1623492989081840682,20,1623492989081453084,-8.166777888618526e-06,9.530692636872118e-06,5.860996971307486e-06,0.0,0.0,0.0,1.0
1623492989133015160,21,1623492989132772922,-2.93799462269817e-06,-4.191270136288949e-06,5.767664667644112e-06,0.0,0.0,0.0,1.0
1623492989182282796,22,1623492989182018041,-3.5197338092984864e-06,2.7792921173386276e-06,3.1638290209912157e-06,0.0,0.0,0.0,1.0
1623492989234137137,23,1623492989232891082,-7.870685021771351e-05,-2.469429512075294e-05,-5.6787051939011235e-05,0.0,0.0,0.0,1.0
1623492989282140409,24,1623492989281672954,9.735676053423958e-05,7.902340041709977e-05,6.8619129365288245e-06,0.0,0.0,0.0,1.0
1623492989334695609,25,1623492989334131002,-1.8000812360696727e-05,4.8482745000910654e-05,-2.755009518295992e-07,0.0,0.0,0.0,1.0
1623492989382778296,26,1623492989382334947,5.6680411944398656e-05,0.00010866009245091846,4.4617409471925384e-05,0.0,0.0,0.0,1.0
1623492989434480291,27,1623492989433958053,-4.232949549987097e-06,6.01546867073921e-06,2.5213241627852767e-06,0.0,0.0,0.0,1.0
1623492989480780988,28,1623492989480232954,7.153273122639803e-05,3.425964678172022e-05,6.13627117473925e-05,0.0,0.0,0.0,1.0
1623492989535117729,29,1623492989534523010,0.00011284286165391677,4.038105942072434e-05,5.625976896794782e-06,0.0,0.0,0.0,1.0
1623492989580593597,30,1623492989580106973,-7.457799279109167e-05,-3.135294616640749e-05,-5.886647429065306e-05,0.0,0.0,0.0,1.0
1623492989634299658,31,1623492989633829116,7.426872048199584e-05,2.870169748803164e-05,6.053490552915264e-05,0.0,0.0,0.0,1.0
1623492989682151204,32,1623492989681559085,-4.2027423205581727e-05,0.00010392951037374587,3.806477231194094e-06,0.0,0.0,0.0,1.0
1623492989779736044,34,1623492989779130935,-9.349108722744859e-06,1.3061222375654324e-05,5.676706386736896e-06,0.0,0.0,0.0,1.0
1623492989833361339,35,1623492989832870960,-3.916884475074767e-05,0.00010031950864686223,1.8865326794070825e-06,0.0,0.0,0.0,1.0
1623492989883129293,36,1623492989882339954,-3.857824435726798e-05,0.00010222073581189761,2.187254537489025e-07,0.0,0.0,0.0,1.0
1623492989935587807,37,1623492989935030937,-1.5783869002916617e-06,7.710161753493594e-08,1.980267441581418e-06,0.0,0.0,0.0,1.0
1623492989984664452,38,1623492989984061956,-2.2180081487022107e-06,4.724628297481104e-07,2.607893208050882e-06,0.0,0.0,0.0,1.0
1623492990035557831,39,1623492990034729003,-1.3924193353886949e-06,1.5848734165047063e-06,1.0185391516870368e-06,0.0,0.0,0.0,1.0
1623492990081318620,40,1623492990080755949,0.00010307674301657244,3.439315662490117e-05,2.0983156630904887e-05,0.0,0.0,0.0,1.0
1623492990133624558,41,1623492990133131027,-9.550470963404223e-05,2.1709635802835692e-05,-5.760173712587857e-05,0.0,0.0,0.0,1.0
1623492990191997213,42,1623492990191404104,-1.1687861842801794e-06,-4.393160565996368e-06,3.6034376122984213e-06,0.0,0.0,0.0,1.0
1623492990238939353,43,1623492990238450050,7.423068223033624e-05,2.302342920756928e-05,6.331028872352817e-05,0.0,0.0,0.0,1.0
1623492990282419471,44,1623492990281903982,7.635299743924406e-05,2.1093042846587196e-05,6.152480946752803e-05,0.0,0.0,0.0,1.0
1623492990334071014,45,1623492990333483934,-4.690809873864055e-08,-5.055185624769365e-06,2.487508112380965e-06,0.0,0.0,0.0,1.0
1623492990383464882,46,1623492990381900072,6.630319194300682e-05,5.172272506115405e-05,5.96605026359498e-05,0.0,0.0,0.0,1.0
1623492990432458883,47,1623492990432014942,-8.340937370121537e-05,8.426116437476594e-05,6.61407705564443e-05,0.0,0.0,0.0,1.0
1623492990481917734,48,1623492990481352090,-3.843530635094794e-05,0.00010120156889570353,5.254471915350223e-07,0.0,0.0,0.0,1.0
1623492990536046669,49,1623492990535759925,3.551569375304098e-05,0.00013207617359967116,6.04229925755817e-05,0.0,0.0,0.0,1.0
1623492990579917389,50,1623492990579442977,2.665828105818946e-06,0.00013075113190552656,0.00010304399373239903,0.0,0.0,0.0,1.0
1623492990633158344,51,1623492990632790088,9.760143075254746e-05,0.00015754660478251026,0.0001380803590578239,0.0,0.0,0.0,1.0
1623492990681808155,52,1623492990681123018,3.7846675240871264e-05,0.00012756714136230585,5.960907478907984e-05,0.0,0.0,0.0,1.0
1623492990742253029,53,1623492990741791963,-4.080019516550237e-05,0.00010066715924494929,3.8045787675855536e-06,0.0,0.0,0.0,1.0
1623492990784441643,54,1623492990784030914,-3.853569251077715e-05,9.731045531680138e-05,2.52227431474239e-06,0.0,0.0,0.0,1.0
1623492990836045226,55,1623492990835257053,4.895045117336849e-05,4.288266336516244e-05,-8.31545113655352e-05,0.0,0.0,0.0,1.0
1623492990882285040,56,1623492990881072044,5.629998145195714e-05,2.33923371979472e-05,-8.318829515019388e-05,0.0,0.0,0.0,1.0
1623492990933029729,57,1623492990932617902,3.4595454735608655e-05,4.3024028855143115e-05,-6.487582115255464e-05,0.0,0.0,0.0,1.0
1623492990981372432,58,1623492990980669975,0.00011906655231541663,5.3514763180828595e-05,-8.635193651684858e-06,0.0,0.0,0.0,1.0
1623492991034067055,59,1623492991033818006,0.00010756146048152004,0.00011410713079840207,-2.3027666259167745e-05,0.0,0.0,0.0,1.0
1623492991082046135,60,1623492991081703901,9.500310602561512e-05,0.00014797225526308466,-2.323934387504778e-05,0.0,0.0,0.0,1.0
1623492991134170425,61,1623492991133897066,0.0001325710190940299,4.801523209607694e-05,-2.3253818461910214e-05,0.0,0.0,0.0,1.0
1623492991182275452,62,1623492991181957006,0.00013356909244066628,4.869393558237789e-05,-2.485533367746484e-05,0.0,0.0,0.0,1.0
1623492991234867168,63,1623492991234496116,6.424127036552818e-05,0.00014162787795157783,1.9122882122246665e-05,0.0,0.0,0.0,1.0
1623492991280733055,64,1623492991279428958,5.544193209061632e-05,2.2820313461124897e-05,-8.181696698983387e-05,0.0,0.0,0.0,1.0
1623492991336674496,65,1623492991336054086,0.00010446486771797936,4.064185850438662e-05,1.6208360612779416e-05,0.0,0.0,0.0,1.0
1623492991381891636,66,1623492991381464004,3.253175350437232e-05,1.2453982549232023e-05,-4.755833663239173e-05,0.0,0.0,0.0,1.0
